STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-02,OKLAHOMA,SOUTH,0.0,0.0,0.0,78.0,60.0,69.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-03,OKLAHOMA,SOUTH,0.0,0.0,0.0,75.0,45.0,60.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-04,OKLAHOMA,SOUTH,0.6,0.0,0.0,57.0,35.0,46.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-05,OKLAHOMA,SOUTH,0.0,0.0,0.0,73.0,35.0,54.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-06,OKLAHOMA,SOUTH,0.0,0.0,0.0,70.0,49.0,59.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-07,OKLAHOMA,SOUTH,0.0,0.0,0.0,79.0,51.0,65.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-08,OKLAHOMA,SOUTH,0.0,0.0,0.0,65.0,48.0,56.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-09,OKLAHOMA,SOUTH,0.0,0.0,0.0,72.0,56.0,64.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-10,OKLAHOMA,SOUTH,3.8,0.0,0.0,76.0,43.0,59.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-11,OKLAHOMA,SOUTH,0.0,0.0,0.0,73.0,40.0,56.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-12,OKLAHOMA,SOUTH,0.0,0.0,0.0,66.0,35.0,50.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-13,OKLAHOMA,SOUTH,0.0,0.0,0.0,59.0,29.0,44.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-14,OKLAHOMA,SOUTH,0.0,0.0,0.0,61.0,38.0,49.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-15,OKLAHOMA,SOUTH,0.0,0.0,0.0,69.0,47.0,58.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-16,OKLAHOMA,SOUTH,0.0,0.0,0.0,73.0,52.0,62.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-17,OKLAHOMA,SOUTH,0.0,0.0,0.0,74.0,42.0,58.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-18,OKLAHOMA,SOUTH,0.9,0.0,0.0,63.0,43.0,53.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-19,OKLAHOMA,SOUTH,0.0,0.0,0.0,84.0,48.0,66.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-20,OKLAHOMA,SOUTH,0.0,0.0,0.0,76.0,39.0,57.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-21,OKLAHOMA,SOUTH,0.0,0.0,0.0,82.0,65.0,73.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-22,OKLAHOMA,SOUTH,0.0,0.0,0.0,84.0,60.0,72.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-23,OKLAHOMA,SOUTH,0.0,0.0,0.0,82.0,54.0,68.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-24,OKLAHOMA,SOUTH,0.0,0.0,0.0,78.0,58.0,68.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-25,OKLAHOMA,SOUTH,0.0,0.0,0.0,80.0,40.0,60.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-26,OKLAHOMA,SOUTH,0.0,0.0,0.0,68.0,44.0,56.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-27,OKLAHOMA,SOUTH,0.0,0.0,0.0,63.0,38.0,50.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-28,OKLAHOMA,SOUTH,0.0,0.0,0.0,78.0,36.0,57.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-29,OKLAHOMA,SOUTH,0.0,0.0,0.0,79.0,46.0,62.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-04-30,OKLAHOMA,SOUTH,0.0,0.0,0.0,77.0,60.0,68.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-01,OKLAHOMA,SOUTH,0.0,0.0,0.0,81.0,57.0,69.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-02,OKLAHOMA,SOUTH,0.0,0.0,0.0,76.0,42.0,59.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-03,OKLAHOMA,SOUTH,0.0,0.0,0.0,67.0,39.0,53.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-04,OKLAHOMA,SOUTH,0.0,0.0,0.0,75.0,44.0,59.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-05,OKLAHOMA,SOUTH,0.0,0.0,0.0,74.0,60.0,67.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-06,OKLAHOMA,SOUTH,0.0,0.0,0.0,70.0,60.0,65.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-07,OKLAHOMA,SOUTH,1.0,0.0,0.0,75.0,57.0,66.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-08,OKLAHOMA,SOUTH,0.4,0.0,0.0,78.0,58.0,68.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-09,OKLAHOMA,SOUTH,0.0,0.0,0.0,80.0,57.0,68.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-10,OKLAHOMA,SOUTH,0.0,0.0,0.0,87.0,45.0,66.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-11,OKLAHOMA,SOUTH,0.0,0.0,0.0,68.0,44.0,56.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-12,OKLAHOMA,SOUTH,0.0,0.0,0.0,77.0,42.0,59.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-13,OKLAHOMA,SOUTH,0.0,0.0,0.0,63.0,65.0,64.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-14,OKLAHOMA,SOUTH,0.0,0.0,0.0,64.0,55.0,59.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-15,OKLAHOMA,SOUTH,1.3,0.0,0.0,68.0,49.0,58.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-16,OKLAHOMA,SOUTH,0.0,0.0,0.0,77.0,55.0,66.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-17,OKLAHOMA,SOUTH,0.0,0.0,0.0,84.0,58.0,71.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-18,OKLAHOMA,SOUTH,0.0,0.0,0.0,82.0,60.0,71.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-19,OKLAHOMA,SOUTH,0.0,0.0,0.0,92.0,61.0,76.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-20,OKLAHOMA,SOUTH,0.0,0.0,0.0,87.0,55.0,71.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-21,OKLAHOMA,SOUTH,0.0,0.0,0.0,82.0,64.0,73.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-22,OKLAHOMA,SOUTH,0.0,0.0,0.0,86.0,69.0,77.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-23,OKLAHOMA,SOUTH,0.0,0.0,0.0,88.0,70.0,79.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-24,OKLAHOMA,SOUTH,0.0,0.0,0.0,89.0,67.0,78.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-25,OKLAHOMA,SOUTH,0.0,0.0,0.0,90.0,70.0,80.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-26,OKLAHOMA,SOUTH,0.0,0.0,0.0,92.0,63.0,77.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-27,OKLAHOMA,SOUTH,0.0,0.0,0.0,80.0,65.0,72.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-28,OKLAHOMA,SOUTH,2.6,0.0,0.0,87.0,68.0,77.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-29,OKLAHOMA,SOUTH,0.0,0.0,0.0,84.0,69.0,76.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-30,OKLAHOMA,SOUTH,0.0,0.0,0.0,86.0,66.0,76.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-05-31,OKLAHOMA,SOUTH,0.0,0.0,0.0,89.0,67.0,78.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-01,OKLAHOMA,SOUTH,0.0,0.0,0.0,88.0,70.0,79.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-02,OKLAHOMA,SOUTH,0.0,0.0,0.0,87.0,71.0,79.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-03,OKLAHOMA,SOUTH,0.0,0.0,0.0,90.0,73.0,81.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-04,OKLAHOMA,SOUTH,0.0,0.0,0.0,88.0,76.0,82.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-05,OKLAHOMA,SOUTH,0.0,0.0,0.0,89.0,77.0,83.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-06,OKLAHOMA,SOUTH,0.0,0.0,0.0,88.0,76.0,82.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-07,OKLAHOMA,SOUTH,0.0,0.0,0.0,89.0,76.0,82.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-08,OKLAHOMA,SOUTH,0.0,0.0,0.0,89.0,76.0,82.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-09,OKLAHOMA,SOUTH,0.0,0.0,0.0,80.0,62.0,71.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-10,OKLAHOMA,SOUTH,3.0,0.0,0.0,84.0,63.0,73.5
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-11,OKLAHOMA,SOUTH,0.0,0.0,0.0,86.0,72.0,79.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-12,OKLAHOMA,SOUTH,0.0,0.0,0.0,88.0,74.0,81.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-13,OKLAHOMA,SOUTH,0.0,0.0,0.0,86.0,66.0,76.0
USC00342011,"COLEMAN 4 W, OK US",34.27627,-96.49483,227.7,2008-06-14,OKLAHOMA,SOUTH,0.6,0.0,0.0,86.0,68.0,77.0
