STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-19,NEVADA,WEST,0,0,0,53,25,39
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-20,NEVADA,WEST,0,0,0,55,28,41.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-21,NEVADA,WEST,0,0,0,60,30,45
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-22,NEVADA,WEST,0,0,0,60,34,47
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-23,NEVADA,WEST,0,0,0,60,33,46.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-24,NEVADA,WEST,0.1,0,0,61,34,47.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-25,NEVADA,WEST,0,0,0,58,42,50
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-26,NEVADA,WEST,0,0,0,65,37,51
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-27,NEVADA,WEST,0.4,0,0,55,39,47
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-28,NEVADA,WEST,0,0,0,53,40,46.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-29,NEVADA,WEST,0,0,0,59,30,44.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-30,NEVADA,WEST,0,0,0,50,28,39
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-01-31,NEVADA,WEST,0,0,0,54,27,40.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-01,NEVADA,WEST,0,0,0,55,26,40.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-02,NEVADA,WEST,0,0,0,56,28,42
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-03,NEVADA,WEST,0,0,0,58,29,43.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-04,NEVADA,WEST,0.2,0,0,49,30,39.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-05,NEVADA,WEST,0,0,0,55,31,43
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-06,NEVADA,WEST,0,0,0,53,26,39.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-07,NEVADA,WEST,0,0,0,57,27,42
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-08,NEVADA,WEST,0,0,0,62,28,45
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-09,NEVADA,WEST,0,0,0,65,30,47.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-10,NEVADA,WEST,0,0,0,68,33,50.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-11,NEVADA,WEST,0,0,0,72,36,54
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-12,NEVADA,WEST,0,0,0,74,36,55
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-13,NEVADA,WEST,0,0,0,75,37,56
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-14,NEVADA,WEST,0,0,0,73,34,53.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-15,NEVADA,WEST,0,0,0,57,34,45.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-16,NEVADA,WEST,0,0,0,58,30,44
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-17,NEVADA,WEST,0,0,0,63,32,47.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-18,NEVADA,WEST,0,0,0,68,36,52
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-19,NEVADA,WEST,0,0,0,70,41,55.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-20,NEVADA,WEST,0,0,0,67,38,52.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-21,NEVADA,WEST,0,0,0,66,37,51.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-22,NEVADA,WEST,0,0,0,65,39,52
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-23,NEVADA,WEST,0,0,0,66,37,51.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-24,NEVADA,WEST,0,0,0,67,36,51.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-25,NEVADA,WEST,0,0,0,70,38,54
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-26,NEVADA,WEST,0,0,0,72,40,56
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-27,NEVADA,WEST,0,0,0,74,42,58
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-28,NEVADA,WEST,0,0,0,76,40,58
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-02-29,NEVADA,WEST,0,0,0,80,42,61
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-01,NEVADA,WEST,0,0,0,81,44,62.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-02,NEVADA,WEST,0,0,0,82,44,63
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-03,NEVADA,WEST,0,0,0,63,41,52
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-04,NEVADA,WEST,0,0,0,66,35,50.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-05,NEVADA,WEST,0,0,0,70,36,53
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-06,NEVADA,WEST,0,0,0,65,32,48.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-07,NEVADA,WEST,0,0,0,68,35,51.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-08,NEVADA,WEST,0,0,0,70,38,54
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-09,NEVADA,WEST,0,0,0,75,44,59.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-10,NEVADA,WEST,0,0,0,70,43,56.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-11,NEVADA,WEST,0,0,0,78,42,60
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-12,NEVADA,WEST,0,0,0,81,40,60.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-13,NEVADA,WEST,0,0,0,80,42,61
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-14,NEVADA,WEST,0,0,0,82,45,63.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-15,NEVADA,WEST,0,0,0,79,42,60.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-16,NEVADA,WEST,0,0,0,68,38,53
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-17,NEVADA,WEST,0,0,0,58,41,49.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-18,NEVADA,WEST,0,0,0,70,40,55
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-19,NEVADA,WEST,0,0,0,77,41,59
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-20,NEVADA,WEST,0,0,0,77,40,58.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-21,NEVADA,WEST,0,0,0,82,44,63
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-22,NEVADA,WEST,0,0,0,82,42,62
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-23,NEVADA,WEST,0,0,0,83,41,62
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-24,NEVADA,WEST,0,0,0,83,39,61
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-25,NEVADA,WEST,0,0,0,82,39,60.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-26,NEVADA,WEST,0,0,0,85,43,64
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-27,NEVADA,WEST,0,0,0,85,46,65.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-28,NEVADA,WEST,0,0,0,85,48,66.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-29,NEVADA,WEST,0,0,0,83,46,64.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-30,NEVADA,WEST,0,0,0,82,44,63
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-03-31,NEVADA,WEST,0,0,0,65,42,53.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-01,NEVADA,WEST,0,0,0,75,44,59.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-02,NEVADA,WEST,0,0,0,77,43,60
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-03,NEVADA,WEST,0,0,0,83,46,64.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-04,NEVADA,WEST,0,0,0,84,46,65
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-05,NEVADA,WEST,0,0,0,83,45,64
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-06,NEVADA,WEST,0,0,0,82,45,63.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-07,NEVADA,WEST,0,0,0,84,46,65
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-08,NEVADA,WEST,0,0,0,82,45,63.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-09,NEVADA,WEST,0,0,0,78,46,62
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-10,NEVADA,WEST,0,0,0,75,43,59
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-11,NEVADA,WEST,0,0,0,77,46,61.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-12,NEVADA,WEST,0,0,0,87,52,69.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-13,NEVADA,WEST,0,0,0,95,55,75
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-14,NEVADA,WEST,0,0,0,88,54,71
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-15,NEVADA,WEST,0,0,0,87,62,74.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-16,NEVADA,WEST,0,0,0,90,49,69.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-17,NEVADA,WEST,0,0,0,74,43,58.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-18,NEVADA,WEST,0,0,0,78,43,60.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-19,NEVADA,WEST,0,0,0,82,48,65
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-20,NEVADA,WEST,0,0,0,86,50,68
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-21,NEVADA,WEST,0,0,0,72,43,57.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-22,NEVADA,WEST,0,0,0,79,41,60
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-23,NEVADA,WEST,0,0,0,87,42,64.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-24,NEVADA,WEST,0,0,0,85,50,67.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-25,NEVADA,WEST,0,0,0,81,46,63.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-26,NEVADA,WEST,0,0,0,85,49,67
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-27,NEVADA,WEST,0,0,0,88,51,69.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-28,NEVADA,WEST,0,0,0,90,53,71.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-29,NEVADA,WEST,0,0,0,94,51,72.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-04-30,NEVADA,WEST,0,0,0,96,55,75.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-01,NEVADA,WEST,0,0,0,88,47,67.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-02,NEVADA,WEST,0,0,0,76,47,61.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-03,NEVADA,WEST,0,0,0,80,52,66
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-04,NEVADA,WEST,0,0,0,85,52,68.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-05,NEVADA,WEST,0,0,0,91,55,73
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-06,NEVADA,WEST,0,0,0,94,50,72
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-07,NEVADA,WEST,0,0,0,95,54,74.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-08,NEVADA,WEST,0,0,0,90,62,76
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-09,NEVADA,WEST,0,0,0,90,54,72
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-10,NEVADA,WEST,0,0,0,92,58,75
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-11,NEVADA,WEST,0,0,0,94,60,77
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-12,NEVADA,WEST,0,0,0,96,58,77
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-13,NEVADA,WEST,0,0,0,86,57,71.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-14,NEVADA,WEST,0,0,0,84,54,69
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-15,NEVADA,WEST,0,0,0,94,56,75
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-16,NEVADA,WEST,0,0,0,93,66,79.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-17,NEVADA,WEST,0,0,0,99,57,78
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-18,NEVADA,WEST,0,0,0,104,62,83
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-19,NEVADA,WEST,0,0,0,109,65,87
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-20,NEVADA,WEST,0,0,0,112,68,90
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-21,NEVADA,WEST,0,0,0,107,73,90
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-22,NEVADA,WEST,0,0,0,85,58,71.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-23,NEVADA,WEST,0,0,0,80,55,67.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-24,NEVADA,WEST,0.1,0,0,75,54,64.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-25,NEVADA,WEST,0.2,0,0,73,53,63
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-26,NEVADA,WEST,0,0,0,71,53,62
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-27,NEVADA,WEST,0,0,0,82,55,68.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-28,NEVADA,WEST,0,0,0,88,54,71
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-29,NEVADA,WEST,0,0,0,90,55,72.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-30,NEVADA,WEST,0,0,0,90,55,72.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-05-31,NEVADA,WEST,0,0,0,94,57,75.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-01,NEVADA,WEST,0,0,0,98,63,80.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-02,NEVADA,WEST,0,0,0,102,65,83.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-03,NEVADA,WEST,0,0,0,100,59,79.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-04,NEVADA,WEST,0,0,0,102,64,83
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-05,NEVADA,WEST,0,0,0,95,53,74
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-06,NEVADA,WEST,0,0,0,90,54,72
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-07,NEVADA,WEST,0,0,0,95,56,75.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-08,NEVADA,WEST,0,0,0,98,58,78
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-09,NEVADA,WEST,0,0,0,100,60,80
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-10,NEVADA,WEST,0,0,0,103,60,81.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-11,NEVADA,WEST,0,0,0,109,68,88.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-12,NEVADA,WEST,0,0,0,93,58,75.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-13,NEVADA,WEST,0,0,0,98,61,79.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-14,NEVADA,WEST,0,0,0,105,60,82.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-15,NEVADA,WEST,0,0,0,109,69,89
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-16,NEVADA,WEST,0,0,0,112,74,93
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-17,NEVADA,WEST,0,0,0,111,73,92
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-18,NEVADA,WEST,0,0,0,111,68,89.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-19,NEVADA,WEST,0,0,0,111,71,91
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-20,NEVADA,WEST,0,0,0,111,74,92.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-21,NEVADA,WEST,0,0,0,115,75,95
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-22,NEVADA,WEST,0,0,0,114,69,91.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-23,NEVADA,WEST,0,0,0,113,75,94
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-24,NEVADA,WEST,0,0,0,110,69,89.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-25,NEVADA,WEST,0,0,0,110,68,89
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-26,NEVADA,WEST,0,0,0,107,65,86
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-27,NEVADA,WEST,0,0,0,108,64,86
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-28,NEVADA,WEST,0,0,0,110,70,90
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-29,NEVADA,WEST,0,0,0,112,75,93.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-06-30,NEVADA,WEST,0,0,0,115,78,96.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-01,NEVADA,WEST,0,0,0,115,76,95.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-02,NEVADA,WEST,0,0,0,115,72,93.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-03,NEVADA,WEST,0,0,0,115,72,93.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-04,NEVADA,WEST,0,0,0,116,74,95
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-05,NEVADA,WEST,0,0,0,114,75,94.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-06,NEVADA,WEST,0,0,0,111,75,93
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-07,NEVADA,WEST,0,0,0,112,76,94
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-08,NEVADA,WEST,0,0,0,114,73,93.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-09,NEVADA,WEST,0,0,0,117,77,97
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-10,NEVADA,WEST,0,0,0,117,78,97.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-11,NEVADA,WEST,0,0,0,113,75,94
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-12,NEVADA,WEST,0,0,0,94,76,85
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-13,NEVADA,WEST,0.4,0,0,95,73,84
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-14,NEVADA,WEST,0,0,0,104,76,90
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-15,NEVADA,WEST,0,0,0,105,78,91.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-16,NEVADA,WEST,0,0,0,107,79,93
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-17,NEVADA,WEST,0,0,0,109,79,94
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-18,NEVADA,WEST,0,0,0,111,78,94.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-19,NEVADA,WEST,0,0,0,112,77,94.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-20,NEVADA,WEST,0,0,0,113,80,96.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-21,NEVADA,WEST,0,0,0,105,78,91.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-22,NEVADA,WEST,0,0,0,105,77,91
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-23,NEVADA,WEST,0,0,0,108,74,91
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-24,NEVADA,WEST,0,0,0,111,72,91.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-25,NEVADA,WEST,0,0,0,113,75,94
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-26,NEVADA,WEST,0,0,0,114,78,96
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-27,NEVADA,WEST,0,0,0,90,76,83
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-28,NEVADA,WEST,0.1,0,0,105,73,89
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-29,NEVADA,WEST,0,0,0,110,74,92
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-30,NEVADA,WEST,0,0,0,110,74,92
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-07-31,NEVADA,WEST,0,0,0,110,73,91.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-01,NEVADA,WEST,0,0,0,112,72,92
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-02,NEVADA,WEST,0,0,0,114,77,95.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-03,NEVADA,WEST,0,0,0,115,82,98.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-04,NEVADA,WEST,0,0,0,107,84,95.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-05,NEVADA,WEST,0,0,0,108,76,92
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-06,NEVADA,WEST,0,0,0,108,78,93
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-07,NEVADA,WEST,0.1,0,0,110,74,92
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-08,NEVADA,WEST,0,0,0,101,75,88
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-09,NEVADA,WEST,0,0,0,106,76,91
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-10,NEVADA,WEST,0,0,0,109,76,92.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-11,NEVADA,WEST,0,0,0,105,70,87.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-12,NEVADA,WEST,0,0,0,111,73,92
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-13,NEVADA,WEST,0,0,0,111,72,91.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-14,NEVADA,WEST,0,0,0,112,73,92.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-15,NEVADA,WEST,0,0,0,113,74,93.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-16,NEVADA,WEST,0,0,0,110,77,93.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-17,NEVADA,WEST,0,0,0,109,76,92.5
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-18,NEVADA,WEST,0,0,0,107,75,91
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-19,NEVADA,WEST,0,0,0,109,69,89
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-20,NEVADA,WEST,0,0,0,106,66,86
USC00265846,"OVERTON, NV US",36.5508,-114.458,381,2008-08-21,NEVADA,WEST,0,0,0,106,67,86.5
