STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-21,OREGON,WEST,0.2,0,0,43,27,35
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-22,OREGON,WEST,0,0,0,39,18,28.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-23,OREGON,WEST,0,0,0,44,17,30.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-24,OREGON,WEST,0,0,0,42,15,28.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-25,OREGON,WEST,0,0,0,38,18,28
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-26,OREGON,WEST,0,0,0,46,31,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-27,OREGON,WEST,1.8,0,0,42,21,31.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-28,OREGON,WEST,0.3,0,0,38,28,33
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-29,OREGON,WEST,0.4,0,0,41,28,34.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-30,OREGON,WEST,0.4,0,0,39,29,34
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-01-31,OREGON,WEST,0.2,0,0,41,30,35.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-01,OREGON,WEST,0.5,0,0,43,33,38
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-02,OREGON,WEST,0.3,0,0,43,31,37
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-03,OREGON,WEST,0.7,0,0,38,32,35
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-04,OREGON,WEST,0.1,0,0,44,31,37.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-05,OREGON,WEST,0,0,0,43,32,37.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-06,OREGON,WEST,0.3,0,0,43,33,38
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-07,OREGON,WEST,0.2,0,0,44,33,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-08,OREGON,WEST,0.2,0,0,47,30,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-09,OREGON,WEST,0,0,0,46,33,39.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-10,OREGON,WEST,0,0,0,55,36,45.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-11,OREGON,WEST,0.1,0,0,49,34,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-12,OREGON,WEST,0,0,0,57,31,44
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-13,OREGON,WEST,0.1,0,0,60,30,45
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-14,OREGON,WEST,0,0,0,50,29,39.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-15,OREGON,WEST,0,0,0,51,26,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-16,OREGON,WEST,0,0,0,58,27,42.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-17,OREGON,WEST,0,0,0,58,26,42
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-18,OREGON,WEST,0,0,0,55,24,39.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-19,OREGON,WEST,0,0,0,61,26,43.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-20,OREGON,WEST,0.1,0,0,56,40,48
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-21,OREGON,WEST,0,0,0,59,36,47.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-22,OREGON,WEST,0,0,0,53,35,44
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-23,OREGON,WEST,0.1,0,0,50,30,40
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-24,OREGON,WEST,0.1,0,0,55,29,42
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-25,OREGON,WEST,0.1,0,0,53,36,44.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-26,OREGON,WEST,0.1,0,0,52,31,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-27,OREGON,WEST,0,0,0,60,30,45
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-28,OREGON,WEST,0,0,0,61,36,48.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-02-29,OREGON,WEST,0,0,0,66,35,50.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-01,OREGON,WEST,0.5,0,0,63,37,50
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-02,OREGON,WEST,0.5,0,0,46,33,39.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-03,OREGON,WEST,0,0,0,52,36,44
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-04,OREGON,WEST,0.2,0,0,45,35,40
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-05,OREGON,WEST,0,0,0,49,28,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-06,OREGON,WEST,0,0,0,59,24,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-07,OREGON,WEST,0,0,0,59,27,43
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-08,OREGON,WEST,0.8,0,0,56,35,45.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-09,OREGON,WEST,0.8,0,0,55,35,45
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-10,OREGON,WEST,0,0,0,68,38,53
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-11,OREGON,WEST,0.4,0,0,66,40,53
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-12,OREGON,WEST,0,0,0,55,34,44.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-13,OREGON,WEST,0.4,0,0,58,32,45
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-14,OREGON,WEST,0.4,0,0,53,37,45
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-15,OREGON,WEST,0.4,0,0,48,35,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-16,OREGON,WEST,0.5,0,0,48,35,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-17,OREGON,WEST,0.1,0,0,51,35,43
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-18,OREGON,WEST,0.8,0,0,46,34,40
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-19,OREGON,WEST,0,0,0,52,37,44.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-20,OREGON,WEST,0.7,0,0,48,35,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-21,OREGON,WEST,0.5,0,0,49,32,40.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-22,OREGON,WEST,0,0,0,50,31,40.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-23,OREGON,WEST,0,0,0,53,40,46.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-24,OREGON,WEST,0.2,0,0,52,36,44
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-25,OREGON,WEST,0,0,0,52,31,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-26,OREGON,WEST,0.4,0,0,55,31,43
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-27,OREGON,WEST,0.3,0,0,43,29,36
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-28,OREGON,WEST,0,0,0,50,29,39.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-29,OREGON,WEST,0.4,0,0,44,28,36
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-30,OREGON,WEST,0.1,0,0,50,27,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-03-31,OREGON,WEST,0.1,0,0,46,29,37.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-01,OREGON,WEST,0,0,0,52,26,39
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-02,OREGON,WEST,0,0,0,55,22,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-03,OREGON,WEST,0,0,0,58,25,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-04,OREGON,WEST,0,0,0,64,27,45.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-05,OREGON,WEST,0.2,0,0,48,35,41.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-06,OREGON,WEST,0.2,0,0,48,36,42
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-07,OREGON,WEST,0.1,0,0,55,36,45.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-08,OREGON,WEST,0.3,0,0,54,35,44.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-09,OREGON,WEST,0.2,0,0,52,34,43
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-10,OREGON,WEST,0.1,0,0,56,39,47.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-11,OREGON,WEST,0.1,0,0,58,36,47
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-12,OREGON,WEST,0,0,0,69,45,57
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-13,OREGON,WEST,0,0,0,83,45,64
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-14,OREGON,WEST,0,0,0,68,40,54
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-15,OREGON,WEST,0.1,0,0,49,30,39.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-16,OREGON,WEST,0.2,0,0,50,37,43.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-17,OREGON,WEST,0,0,0,59,31,45
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-18,OREGON,WEST,0,0,0,52,40,46
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-19,OREGON,WEST,0.1,0,0,48,30,39
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-20,OREGON,WEST,0.3,0,0,47,30,38.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-21,OREGON,WEST,0.4,0,0,47,29,38
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-22,OREGON,WEST,0.2,0,0,46,32,39
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-23,OREGON,WEST,0.5,0,0,52,35,43.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-24,OREGON,WEST,0.2,0,0,54,36,45
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-25,OREGON,WEST,0.1,0,0,51,35,43
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-26,OREGON,WEST,0,0,0,62,35,48.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-27,OREGON,WEST,0,0,0,74,34,54
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-28,OREGON,WEST,0,0,0,71,48,59.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-29,OREGON,WEST,0.2,0,0,64,41,52.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-04-30,OREGON,WEST,0.6,0,0,48,36,42
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-01,OREGON,WEST,0.1,0,0,50,34,42
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-02,OREGON,WEST,0,0,0,61,34,47.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-03,OREGON,WEST,0,0,0,65,43,54
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-04,OREGON,WEST,0,0,0,65,38,51.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-05,OREGON,WEST,0,0,0,70,35,52.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-06,OREGON,WEST,0,0,0,73,38,55.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-07,OREGON,WEST,0,0,0,65,38,51.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-08,OREGON,WEST,0,0,0,54,39,46.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-09,OREGON,WEST,0,0,0,56,35,45.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-10,OREGON,WEST,0,0,0,64,45,54.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-11,OREGON,WEST,0.2,0,0,65,41,53
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-12,OREGON,WEST,0,0,0,59,34,46.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-13,OREGON,WEST,0,0,0,63,34,48.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-14,OREGON,WEST,0.1,0,0,63,49,56
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-15,OREGON,WEST,0,0,0,74,47,60.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-16,OREGON,WEST,0,0,0,85,62,73.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-17,OREGON,WEST,0,0,0,90,60,75
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-18,OREGON,WEST,0,0,0,94,50,72
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-19,OREGON,WEST,0,0,0,85,51,68
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-20,OREGON,WEST,0,0,0,86,50,68
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-21,OREGON,WEST,0.6,0,0,60,43,51.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-22,OREGON,WEST,0.2,0,0,57,41,49
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-23,OREGON,WEST,0.1,0,0,52,41,46.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-24,OREGON,WEST,0.1,0,0,56,40,48
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-25,OREGON,WEST,0,0,0,68,47,57.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-26,OREGON,WEST,0,0,0,63,49,56
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-27,OREGON,WEST,0.1,0,0,60,48,54
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-28,OREGON,WEST,0,0,0,65,47,56
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-29,OREGON,WEST,0.6,0,0,55,46,50.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-30,OREGON,WEST,0.1,0,0,60,46,53
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-05-31,OREGON,WEST,0,0,0,70,45,57.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-01,OREGON,WEST,0,0,0,62,45,53.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-02,OREGON,WEST,0,0,0,58,41,49.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-03,OREGON,WEST,0.4,0,0,70,40,55
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-04,OREGON,WEST,0.7,0,0,62,43,52.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-05,OREGON,WEST,0,0,0,62,42,52
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-06,OREGON,WEST,0.1,0,0,55,47,51
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-07,OREGON,WEST,0.2,0,0,52,43,47.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-08,OREGON,WEST,0,0,0,59,38,48.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-09,OREGON,WEST,0,0,0,72,38,55
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-10,OREGON,WEST,0,0,0,66,39,52.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-11,OREGON,WEST,0.1,0,0,52,43,47.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-12,OREGON,WEST,0,0,0,64,38,51
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-13,OREGON,WEST,0,0,0,70,42,56
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-14,OREGON,WEST,0,0,0,78,39,58.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-15,OREGON,WEST,0,0,0,72,44,58
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-16,OREGON,WEST,0,0,0,71,40,55.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-17,OREGON,WEST,0,0,0,76,38,57
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-18,OREGON,WEST,0,0,0,67,38,52.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-19,OREGON,WEST,0,0,0,71,40,55.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-20,OREGON,WEST,0,0,0,82,42,62
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-21,OREGON,WEST,0,0,0,86,44,65
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-22,OREGON,WEST,0,0,0,79,50,64.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-23,OREGON,WEST,0,0,0,72,44,58
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-24,OREGON,WEST,0,0,0,73,40,56.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-25,OREGON,WEST,0,0,0,77,41,59
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-26,OREGON,WEST,0,0,0,78,41,59.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-27,OREGON,WEST,0,0,0,73,41,57
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-28,OREGON,WEST,0,0,0,88,43,65.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-29,OREGON,WEST,0,0,0,97,65,81
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-06-30,OREGON,WEST,0,0,0,91,57,74
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-01,OREGON,WEST,0,0,0,85,51,68
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-02,OREGON,WEST,0,0,0,82,50,66
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-03,OREGON,WEST,0,0,0,87,54,70.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-04,OREGON,WEST,0,0,0,84,62,73
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-05,OREGON,WEST,0,0,0,78,59,68.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-06,OREGON,WEST,0,0,0,79,59,69
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-07,OREGON,WEST,0,0,0,78,46,62
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-08,OREGON,WEST,0,0,0,83,47,65
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-09,OREGON,WEST,0,0,0,91,51,71
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-10,OREGON,WEST,0,0,0,94,49,71.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-11,OREGON,WEST,0,0,0,82,41,61.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-12,OREGON,WEST,0,0,0,89,43,66
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-13,OREGON,WEST,0,0,0,95,49,72
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-14,OREGON,WEST,0,0,0,96,51,73.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-15,OREGON,WEST,0,0,0,92,51,71.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-16,OREGON,WEST,0,0,0,93,48,70.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-17,OREGON,WEST,0,0,0,85,47,66
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-18,OREGON,WEST,0,0,0,84,46,65
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-19,OREGON,WEST,0,0,0,79,45,62
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-20,OREGON,WEST,0,0,0,78,43,60.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-21,OREGON,WEST,0,0,0,85,48,66.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-22,OREGON,WEST,0,0,0,86,54,70
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-23,OREGON,WEST,0,0,0,66,43,54.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-24,OREGON,WEST,0,0,0,75,40,57.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-25,OREGON,WEST,0,0,0,83,39,61
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-26,OREGON,WEST,0,0,0,84,44,64
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-27,OREGON,WEST,0,0,0,86,46,66
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-28,OREGON,WEST,0,0,0,78,48,63
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-29,OREGON,WEST,0,0,0,86,45,65.5
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-30,OREGON,WEST,0.1,0,0,74,48,61
USC00353047,"FOSTER DAM, OR US",44.4139,-122.6728,167.6,2008-07-31,OREGON,WEST,0,0,0,79,42,60.5
